ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR141900-00,no,34,51,15.0,74027.00,74020.90,0.00008,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR141800-00,no,46,45,9.0,74035.89,74050.75,0.00020,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR141600-00,no,40,48,12.0,74161.37,74174.56,0.00018,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR141515-15,no,32,54,14.0,74147.26,74125.07,0.00030,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR140845-45,no,26,54,20.0,74329.40,74317.94,0.00015,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR140830-30,no,36,50,14.0,74332.50,74331.37,0.00002,0,1,64.0,3.23,60.77
KXBTC15M-26APR140730-30,no,37,45,18.0,74426.32,74438.54,0.00016,0,1,63.0,3.26,59.74
KXBTC15M-26APR140100-00,no,48,38,14.0,74389.97,74411.16,0.00028,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR132345-45,no,40,40,20.0,74276.55,74303.91,0.00037,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR132230-30,yes,34,45,11.0,74484.00,74498.73,0.00020,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR130945-45,yes,42,56,14.0,71222.50,71199.90,0.00032,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR130830-30,no,46,44,10.0,70972.75,70984.56,0.00017,0,1,54.0,3.48,50.52
KXBTC15M-26APR130745-45,no,43,46,11.0,70871.53,70880.07,0.00012,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR130645-45,no,43,40,17.0,70770.50,70785.22,0.00021,0,1,57.0,3.43,53.57
KXBTC15M-26APR130630-30,yes,12,31,19.0,70812.56,70829.59,0.00024,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR130530-30,yes,34,47,13.0,70715.93,70727.40,0.00016,1,1,66.0,3.14,62.86
KXBTC15M-26APR130445-45,yes,36,55,19.0,70788.11,70777.70,0.00015,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR130430-30,yes,36,62,26.0,70784.68,70756.74,0.00039,1,1,64.0,3.23,60.77
KXBTC15M-26APR130415-15,yes,32,47,15.0,70830.61,70836.59,0.00008,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR130330-30,no,44,39,17.0,70900.00,70920.81,0.00029,0,1,56.0,3.45,52.55
KXBTC15M-26APR130230-30,yes,34,44,10.0,70999.27,71017.35,0.00025,1,1,66.0,3.14,62.86
KXBTC15M-26APR122300-00,no,45,42,13.0,71056.89,71081.90,0.00035,0,1,55.0,3.47,51.53
KXBTC15M-26APR121615-15,no,48,40,12.0,71113.74,71125.14,0.00016,0,1,52.0,3.49,48.51
KXBTC15M-26APR121415-15,no,44,44,12.0,71123.05,71139.44,0.00023,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR120645-45,yes,38,47,9.0,71649.39,71655.24,0.00008,0,0,-38.0,3.30,-41.30
KXBTC15M-26APR120200-00,no,50,39,11.0,71660.74,71683.00,0.00031,1,0,-50.0,3.50,-53.50
KXBTC15M-26APR112315-15,no,42,49,9.0,71803.77,71809.25,0.00008,0,1,58.0,3.41,54.59
KXBTC15M-26APR112145-45,yes,46,54,8.0,73061.28,73052.11,0.00013,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR111630-30,yes,30,58,28.0,73574.12,73548.34,0.00035,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR111600-00,yes,36,47,11.0,73704.69,73719.60,0.00020,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR111415-15,no,48,41,11.0,73093.27,73112.98,0.00027,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR111315-15,yes,44,54,10.0,73102.41,73089.81,0.00017,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR111300-00,no,44,42,14.0,73090.85,73110.24,0.00027,0,1,56.0,3.45,52.55
KXBTC15M-26APR111115-15,no,48,38,14.0,72740.13,72754.83,0.00020,0,1,52.0,3.49,48.51
KXBTC15M-26APR111030-30,no,48,30,22.0,72713.99,72739.14,0.00035,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR110830-30,no,14,51,35.0,72928.61,72927.98,0.00001,0,1,86.0,1.69,84.31
KXBTC15M-26APR110730-30,no,52,32,16.0,72880.24,72904.59,0.00033,0,1,48.0,3.49,44.51
KXBTC15M-26APR110430-30,no,49,42,9.0,72796.99,72806.45,0.00013,0,1,51.0,3.50,47.50
KXBTC15M-26APR110245-45,no,45,38,17.0,72708.30,72730.58,0.00031,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR110130-30,yes,36,63,27.0,72771.75,72749.92,0.00030,1,1,64.0,3.23,60.77
KXBTC15M-26APR110115-15,no,48,40,12.0,72823.11,72845.02,0.00030,0,1,52.0,3.49,48.51
KXBTC15M-26APR101730-30,no,38,50,12.0,73099.19,73100.90,0.00002,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR101345-45,yes,40,48,8.0,72985.30,72993.81,0.00012,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR101215-15,no,38,51,11.0,72448.22,72445.25,0.00004,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR101100-00,no,46,46,8.0,72859.30,72886.49,0.00037,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR100830-30,no,44,42,14.0,72094.69,72113.10,0.00026,0,1,56.0,3.45,52.55
KXBTC15M-26APR100715-15,no,52,36,12.0,71907.93,71924.08,0.00022,1,0,-52.0,3.49,-55.49
KXBTC15M-26APR100645-45,no,40,37,23.0,71724.00,71745.90,0.00031,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR100530-30,no,45,41,14.0,71671.26,71698.55,0.00038,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR100445-45,no,48,44,8.0,71640.77,71656.89,0.00023,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR100415-15,no,40,40,20.0,71455.37,71476.27,0.00029,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR100200-00,no,40,50,10.0,72179.72,72179.47,0.00000,0,1,60.0,3.36,56.64
KXBTC15M-26APR100100-00,no,52,36,12.0,71890.52,71913.76,0.00032,1,0,-52.0,3.49,-55.49
KXBTC15M-26APR091900-00,no,38,45,17.0,72300.00,72328.83,0.00040,0,1,62.0,3.30,58.70
KXBTC15M-26APR091515-15,yes,36,51,15.0,71916.56,71911.11,0.00008,1,1,64.0,3.23,60.77
KXBTC15M-26APR090715-15,no,42,44,14.0,71291.44,71307.11,0.00022,0,1,58.0,3.41,54.59
KXBTC15M-26APR090200-00,yes,42,51,9.0,71057.75,71056.14,0.00002,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR082345-45,no,32,58,10.0,70940.24,70915.65,0.00035,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR081745-45,yes,25,52,27.0,71708.19,71703.32,0.00007,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR081330-30,yes,36,51,15.0,71791.02,71787.30,0.00005,0,0,-36.0,3.23,-39.23
