ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR010645-45,yes,18,65,47.0,68517.89,68504.15,0.00020,1,1,82.0,2.07,79.93
KXBTC15M-26APR010630-30,no,31,30,39.0,68531.33,68552.67,0.00031,0,1,69.0,2.99,66.01
KXBTC15M-26APR010530-30,yes,12,53,41.0,68485.62,68480.82,0.00007,1,1,88.0,1.48,86.52
KXBTC15M-26APR010300-00,no,42,48,10.0,69090.31,69095.32,0.00007,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR010115-15,yes,13,44,31.0,68235.08,68247.86,0.00019,1,1,87.0,1.58,85.42
KXBTC15M-26MAR312200-00,yes,22,57,35.0,67910.47,67893.31,0.00025,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR311845-45,yes,15,50,35.0,68086.30,68086.25,0.00000,1,1,85.0,1.79,83.22
KXBTC15M-26MAR311830-30,no,35,50,15.0,68124.22,68124.44,0.00000,0,1,65.0,3.19,61.81
KXBTC15M-26MAR311730-30,yes,20,55,35.0,67959.65,67948.31,0.00017,1,1,80.0,2.24,77.76
KXBTC15M-26MAR311530-30,yes,18,61,43.0,67976.78,67956.11,0.00030,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR310515-15,yes,26,49,23.0,66759.20,66762.52,0.00005,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR310230-30,yes,24,53,29.0,67435.73,67431.59,0.00006,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR310015-15,yes,30,63,33.0,67676.00,67653.72,0.00033,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR302330-30,yes,7,61,54.0,67882.21,67859.16,0.00034,0,0,-7.0,0.91,-7.91
KXBTC15M-26MAR302315-15,yes,30,47,17.0,67938.70,67944.68,0.00009,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR302215-15,yes,18,48,30.0,67900.02,67908.21,0.00012,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR301800-00,yes,12,54,42.0,66877.66,66869.98,0.00011,0,0,-12.0,1.48,-13.48
KXBTC15M-26MAR301700-00,yes,44,54,10.0,66617.74,66611.66,0.00009,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR301645-45,yes,46,61,15.0,66634.39,66609.38,0.00038,1,1,54.0,3.48,50.52
KXBTC15M-26MAR301315-15,yes,26,56,30.0,67295.15,67282.49,0.00019,0,0,-26.0,2.69,-28.69
KXBTC15M-26MAR300615-15,yes,16,71,55.0,67470.48,67456.25,0.00021,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR300530-30,yes,15,57,42.0,67560.97,67545.84,0.00022,0,0,-15.0,1.79,-16.79
KXBTC15M-26MAR300300-00,yes,22,60,38.0,67345.83,67329.58,0.00024,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR300045-45,no,36,42,22.0,67420.45,67439.22,0.00028,0,1,64.0,3.23,60.77
KXBTC15M-26MAR291015-15,yes,9,56,47.0,66530.89,66524.84,0.00009,1,1,91.0,1.15,89.85
KXBTC15M-26MAR290845-45,yes,18,61,43.0,66748.88,66736.78,0.00018,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR290800-00,yes,11,51,40.0,66852.69,66850.96,0.00003,0,0,-11.0,1.37,-12.37
KXBTC15M-26MAR290630-30,yes,7,60,53.0,66474.85,66465.91,0.00013,0,0,-7.0,0.91,-7.91
KXBTC15M-26MAR290130-30,no,28,19,53.0,66636.12,66656.61,0.00031,0,1,72.0,2.82,69.18
KXBTC15M-26MAR282345-45,yes,22,63,41.0,66965.56,66939.58,0.00039,0,0,-22.0,2.40,-24.40
KXBTC15M-26MAR282000-00,yes,11,59,48.0,66393.38,66376.51,0.00025,0,0,-11.0,1.37,-12.37
KXBTC15M-26MAR281500-00,yes,24,68,44.0,66909.22,66890.92,0.00027,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR281430-30,yes,12,65,53.0,66908.42,66890.70,0.00026,0,0,-12.0,1.48,-13.48
KXBTC15M-26MAR281200-00,yes,18,50,32.0,67005.75,67005.01,0.00001,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR280900-00,no,6,63,31.0,66343.73,66325.00,0.00028,1,0,-6.0,0.79,-6.79
KXBTC15M-26MAR272245-45,yes,16,52,36.0,66013.27,66008.95,0.00007,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR271815-15,yes,14,36,22.0,65995.85,66013.81,0.00027,0,0,-14.0,1.69,-15.69
KXBTC15M-26MAR271615-15,yes,20,60,40.0,66063.73,66046.40,0.00026,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR271345-45,yes,38,56,18.0,65874.35,65852.90,0.00033,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR270815-15,yes,48,61,13.0,66693.74,66676.03,0.00027,0,0,-48.0,3.49,-51.49
KXBTC15M-26MAR270715-15,yes,20,55,35.0,66492.69,66468.77,0.00036,1,1,80.0,2.24,77.76
KXBTC15M-26MAR270200-00,yes,38,62,24.0,68602.38,68577.71,0.00036,1,1,62.0,3.30,58.70
KXBTC15M-26MAR270045-45,no,10,57,33.0,68510.38,68492.39,0.00026,1,0,-10.0,1.26,-11.26
KXBTC15M-26MAR261630-30,no,40,52,8.0,69217.76,69206.85,0.00016,0,1,60.0,3.36,56.64
KXBTC15M-26MAR261615-15,yes,14,54,40.0,68542.48,68534.76,0.00011,1,1,86.0,1.69,84.31
KXBTC15M-26MAR261230-30,no,32,57,11.0,68985.38,68964.88,0.00030,0,1,68.0,3.05,64.95
KXBTC15M-26MAR261130-30,yes,28,48,20.0,69020.92,69031.33,0.00015,0,0,-28.0,2.82,-30.82
KXBTC15M-26MAR260830-30,yes,32,52,20.0,69358.42,69354.94,0.00005,1,1,68.0,3.05,64.95
KXBTC15M-26MAR260800-00,yes,38,47,9.0,69370.81,69378.43,0.00011,0,0,-38.0,3.30,-41.30
KXBTC15M-26MAR260145-45,yes,30,56,26.0,70567.32,70553.92,0.00019,0,0,-30.0,2.94,-32.94
KXBTC15M-26MAR252315-15,yes,16,42,26.0,70863.11,70880.77,0.00025,1,1,84.0,1.88,82.12
KXBTC15M-26MAR252200-00,yes,46,54,8.0,71237.25,71231.72,0.00008,1,1,54.0,3.48,50.52
