ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26MAR281515-15,no,35,TP_FILL,43,8.0,3.31,4.69,0
KXBTC15M-26MAR281500-00,yes,24,TP_FILL,32,8.0,2.80,5.20,0
KXBTC15M-26MAR281445-45,yes,22,TP_FILL,30,8.0,2.67,5.33,1
KXBTC15M-26MAR281430-30,yes,13,PRE_EXPIRY,1,-12.0,0.89,-12.89,0
KXBTC15M-26MAR281330-30,yes,4,PRE_EXPIRY,1,-3.0,0.37,-3.37,0
KXBTC15M-26MAR281200-00,yes,18,PRE_EXPIRY,1,-17.0,1.13,-18.13,0
KXBTC15M-26MAR280900-00,no,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,1
KXBTC15M-26MAR280630-30,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26MAR280515-15,yes,19,PRE_EXPIRY,1,-18.0,1.17,-19.17,0
KXBTC15M-26MAR280500-00,yes,15,PRE_EXPIRY,2,-13.0,1.08,-14.08,0
KXBTC15M-26MAR280445-45,yes,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,0
KXBTC15M-26MAR280415-15,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26MAR280300-00,yes,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,0
KXBTC15M-26MAR280245-45,yes,24,PRE_EXPIRY,24,0.0,3.06,-3.06,0
KXBTC15M-26MAR272245-45,yes,16,PRE_EXPIRY,9,-7.0,1.74,-8.74,0
KXBTC15M-26MAR272100-00,yes,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26MAR272015-15,yes,26,PRE_EXPIRY,1,-25.0,1.44,-26.44,0
KXBTC15M-26MAR271915-15,yes,25,TP_FILL,33,8.0,2.86,5.14,1
KXBTC15M-26MAR271845-45,yes,11,TP_FILL,19,8.0,1.76,6.24,1
KXBTC15M-26MAR271815-15,yes,14,PRE_EXPIRY,1,-13.0,0.94,-13.94,0
KXBTC15M-26MAR271615-15,yes,21,PRE_EXPIRY,1,-20.0,1.26,-21.26,0
KXBTC15M-26MAR270830-30,yes,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,0
KXBTC15M-26MAR270315-15,yes,16,TP_FILL,24,8.0,2.22,5.78,1
KXBTC15M-26MAR270300-00,yes,21,PRE_EXPIRY,1,-20.0,1.26,-21.26,0
KXBTC15M-26MAR270245-45,yes,8,PRE_EXPIRY,1,-7.0,0.61,-7.61,0
KXBTC15M-26MAR270045-45,no,10,PRE_EXPIRY,1,-9.0,0.73,-9.73,1
KXBTC15M-26MAR262230-30,yes,11,PRE_EXPIRY,1,-10.0,0.78,-10.78,0
KXBTC15M-26MAR262145-45,yes,23,TP_FILL,31,8.0,2.74,5.26,0
KXBTC15M-26MAR261800-00,yes,18,PRE_EXPIRY,6,-12.0,1.59,-13.59,0
KXBTC15M-26MAR261615-15,yes,14,TP_FILL,22,8.0,2.04,5.96,1
KXBTC15M-26MAR261230-30,no,33,TP_FILL,41,8.0,3.24,4.76,0
KXBTC15M-26MAR261130-30,yes,29,TP_FILL,37,8.0,3.07,4.93,0
KXBTC15M-26MAR260930-30,yes,23,PRE_EXPIRY,1,-22.0,1.34,-23.34,0
KXBTC15M-26MAR260830-30,yes,32,TP_FILL,40,8.0,3.20,4.80,1
KXBTC15M-26MAR260700-00,yes,22,PRE_EXPIRY,1,-21.0,1.30,-22.30,0
KXBTC15M-26MAR260145-45,yes,31,PRE_EXPIRY,1,-30.0,1.59,-31.59,0
KXBTC15M-26MAR260100-00,yes,15,PRE_EXPIRY,1,-14.0,0.99,-14.99,0
KXBTC15M-26MAR260045-45,yes,35,PRE_EXPIRY,13,-22.0,2.70,-24.70,0
KXBTC15M-26MAR252315-15,yes,17,TP_FILL,25,8.0,2.30,5.70,1
KXBTC15M-26MAR251930-30,no,22,PRE_EXPIRY,1,-21.0,1.30,-22.30,1
KXBTC15M-26MAR251815-15,yes,21,PRE_EXPIRY,21,0.0,2.79,-2.79,0
KXBTC15M-26MAR251745-45,no,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,1
