ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26MAR300500-00,yes,52,SL_HIT,31,-21.0,3.84,-24.84,0
KXBTC15M-26MAR300445-45,yes,68,SL_HIT,40,-28.0,3.88,-31.88,0
KXBTC15M-26MAR300300-00,yes,21,SL_HIT,7,-14.0,1.80,-15.80,0
KXBTC15M-26MAR300045-45,no,36,TP_FILL,57,21.0,3.33,17.67,0
KXBTC15M-26MAR292130-30,yes,77,TP_FILL,96,19.0,1.51,17.49,1
KXBTC15M-26MAR291015-15,yes,9,TP_FILL,55,46.0,2.31,43.69,1
KXBTC15M-26MAR290845-45,yes,18,SL_HIT,1,-17.0,1.13,-18.13,0
KXBTC15M-26MAR290800-00,yes,10,SL_HIT,1,-9.0,0.73,-9.73,0
KXBTC15M-26MAR290630-30,yes,7,PRE_EXPIRY,1,-6.0,0.55,-6.55,0
KXBTC15M-26MAR290130-30,no,29,TP_FILL,80,51.0,2.56,48.44,0
KXBTC15M-26MAR282345-45,yes,22,SL_HIT,9,-13.0,2.00,-15.00,0
KXBTC15M-26MAR282245-45,yes,75,TP_FILL,97,22.0,1.52,20.48,1
KXBTC15M-26MAR282130-30,yes,38,SL_HIT,7,-31.0,2.29,-33.29,0
KXBTC15M-26MAR282000-00,yes,10,SL_HIT,1,-9.0,0.73,-9.73,0
KXBTC15M-26MAR281645-45,yes,74,SL_HIT,37,-37.0,3.63,-40.63,0
KXBTC15M-26MAR281500-00,yes,23,SL_HIT,13,-10.0,2.35,-12.35,0
KXBTC15M-26MAR281430-30,yes,12,SL_HIT,1,-11.0,0.84,-11.84,0
KXBTC15M-26MAR281200-00,yes,17,SL_HIT,1,-16.0,1.08,-17.08,0
KXBTC15M-26MAR281115-15,yes,80,TP_FILL,94,14.0,1.51,12.49,1
KXBTC15M-26MAR280900-00,no,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,1
KXBTC15M-26MAR272245-45,yes,15,PRE_EXPIRY,9,-6.0,1.70,-7.70,0
KXBTC15M-26MAR271815-15,yes,13,SL_HIT,1,-12.0,0.89,-12.89,0
KXBTC15M-26MAR271615-15,yes,19,SL_HIT,4,-15.0,1.45,-16.45,0
KXBTC15M-26MAR271600-00,yes,64,TP_FILL,96,32.0,1.88,30.12,1
KXBTC15M-26MAR271345-45,yes,37,SL_HIT,14,-23.0,2.81,-25.81,0
KXBTC15M-26MAR271045-45,yes,74,TP_FILL,84,10.0,2.29,7.71,1
KXBTC15M-26MAR270815-15,yes,48,SL_HIT,7,-41.0,2.39,-43.39,0
KXBTC15M-26MAR270715-15,yes,20,TP_FILL,54,34.0,2.86,31.14,1
KXBTC15M-26MAR270330-30,yes,75,TP_FILL,95,20.0,1.65,18.36,1
KXBTC15M-26MAR270200-00,yes,38,TP_FILL,61,23.0,3.31,19.69,1
KXBTC15M-26MAR270145-45,yes,27,PRE_EXPIRY,75,48.0,3.22,44.78,1
KXBTC15M-26MAR270045-45,no,10,SL_HIT,1,-9.0,0.73,-9.73,1
KXBTC15M-26MAR261630-30,no,40,TP_FILL,48,8.0,3.43,4.57,0
KXBTC15M-26MAR261615-15,yes,13,TP_FILL,53,40.0,2.54,37.46,1
KXBTC15M-26MAR261230-30,no,33,TP_FILL,42,9.0,3.25,5.75,0
KXBTC15M-26MAR261130-30,yes,28,SL_HIT,19,-9.0,2.92,-11.92,0
KXBTC15M-26MAR261045-45,yes,65,SL_HIT,47,-18.0,4.03,-22.03,0
KXBTC15M-26MAR260945-45,yes,22,SL_HIT,12,-10.0,2.24,-12.24,1
KXBTC15M-26MAR260830-30,yes,31,TP_FILL,51,20.0,3.25,16.75,1
KXBTC15M-26MAR260800-00,yes,38,SL_HIT,11,-27.0,2.61,-29.61,0
KXBTC15M-26MAR260145-45,yes,30,SL_HIT,5,-25.0,1.94,-26.94,0
KXBTC15M-26MAR252315-15,yes,16,TP_FILL,41,25.0,2.63,22.37,1
KXBTC15M-26MAR252200-00,yes,45,TP_FILL,53,8.0,3.48,4.52,1
