ticker,side,entry_c,exit_reason,exit_c,gross_c,fee_c,net_c,settle_yes
KXBTC15M-26MAR280445-45,yes,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,0
KXBTC15M-26MAR280415-15,yes,5,PRE_EXPIRY,1,-4.0,0.43,-4.43,0
KXBTC15M-26MAR280300-00,yes,6,PRE_EXPIRY,1,-5.0,0.49,-5.49,0
KXBTC15M-26MAR280245-45,yes,24,SL_HIT,15,-9.0,2.53,-11.53,0
KXBTC15M-26MAR272245-45,yes,16,PRE_EXPIRY,9,-7.0,1.74,-8.74,0
KXBTC15M-26MAR272100-00,yes,31,TP_FILL,39,8.0,3.16,4.84,0
KXBTC15M-26MAR272015-15,yes,26,SL_HIT,7,-19.0,1.98,-20.98,0
KXBTC15M-26MAR271915-15,yes,25,TP_FILL,33,8.0,2.86,5.14,1
KXBTC15M-26MAR271845-45,yes,11,TP_FILL,19,8.0,1.76,6.24,1
KXBTC15M-26MAR271815-15,yes,14,SL_HIT,1,-13.0,0.94,-13.94,0
KXBTC15M-26MAR271615-15,yes,21,SL_HIT,4,-17.0,1.54,-18.54,0
KXBTC15M-26MAR270830-30,yes,23,SL_HIT,10,-13.0,2.12,-15.12,0
KXBTC15M-26MAR270315-15,yes,16,TP_FILL,24,8.0,2.22,5.78,1
KXBTC15M-26MAR270300-00,yes,21,SL_HIT,7,-14.0,1.80,-15.80,0
KXBTC15M-26MAR270245-45,yes,8,SL_HIT,1,-7.0,0.61,-7.61,0
KXBTC15M-26MAR270045-45,no,10,SL_HIT,1,-9.0,0.73,-9.73,1
KXBTC15M-26MAR262230-30,yes,11,SL_HIT,1,-10.0,0.78,-10.78,0
KXBTC15M-26MAR262145-45,yes,23,SL_HIT,6,-17.0,1.79,-18.79,0
KXBTC15M-26MAR261800-00,yes,18,SL_HIT,4,-14.0,1.41,-15.41,0
KXBTC15M-26MAR261615-15,yes,14,TP_FILL,22,8.0,2.04,5.96,1
KXBTC15M-26MAR261230-30,no,33,TP_FILL,41,8.0,3.24,4.76,0
KXBTC15M-26MAR261130-30,yes,29,SL_HIT,19,-10.0,2.95,-12.95,0
KXBTC15M-26MAR260930-30,yes,23,SL_HIT,10,-13.0,2.12,-15.12,0
KXBTC15M-26MAR260830-30,yes,32,TP_FILL,40,8.0,3.20,4.80,1
KXBTC15M-26MAR260700-00,yes,22,SL_HIT,5,-17.0,1.67,-18.67,0
KXBTC15M-26MAR260145-45,yes,31,SL_HIT,5,-26.0,1.96,-27.96,0
KXBTC15M-26MAR260100-00,yes,15,SL_HIT,2,-13.0,1.08,-14.08,0
KXBTC15M-26MAR260045-45,yes,35,SL_HIT,25,-10.0,3.43,-13.43,0
KXBTC15M-26MAR252315-15,yes,17,TP_FILL,25,8.0,2.30,5.70,1
KXBTC15M-26MAR251930-30,no,22,SL_HIT,8,-14.0,1.92,-15.92,1
KXBTC15M-26MAR251815-15,yes,21,PRE_EXPIRY,21,0.0,2.79,-2.79,0
KXBTC15M-26MAR251745-45,no,3,PRE_EXPIRY,1,-2.0,0.30,-2.30,1
